Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,
22/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,3263,906.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 14:51,0
22/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,2824,784.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 15:51,0
22/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,2285,634.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 16:51,0
22/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,1537,426.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 17:53,0
22/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,635,176.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 18:51,0
22/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,320,88.88888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 19:51,0
22/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,70,19.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 20:52,0
22/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 21:51,0
22/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 22:51,0
23/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/06/2019 23:51,0
23/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 00:51,0
23/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 01:51,0
23/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 02:51,0
23/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 03:51,0
23/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,39,10.83333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 04:51,0
23/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,182,50.55555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 05:53,0
23/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,610,169.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 06:51,0
23/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,1116,310,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 07:51,0
23/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,1247,346.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 08:52,0
23/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,2187,607.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 09:51,0
23/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,2110,586.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 10:51,0
23/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,1319,366.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 11:51,0
23/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1354,376.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 12:51,0
23/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1273,353.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 13:51,0
23/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,777,215.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 14:51,0
23/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,401,111.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 15:51,0
23/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,367,101.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 16:51,0
23/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,206,57.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 17:52,0
23/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,123,34.16666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 18:51,0
23/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,37,10.27777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 19:51,0
23/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,16,4.444444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 20:52,0
23/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 21:51,0
23/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 22:51,0
24/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/06/2019 23:51,0
24/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 00:51,0
24/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 01:51,0
24/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1022,0,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 02:51,0
24/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1022,0,0,1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 03:51,0
24/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1022,26,7.222222222,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 04:51,0
24/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1022,165,45.83333333,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 05:53,0
24/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1022,771,214.1666667,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 06:51,0
24/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1022,1265,351.3888889,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 07:51,0
24/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1022,1529,424.7222222,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 08:52,0
24/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1022,1469,408.0555556,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 09:52,0
24/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1022,1974,548.3333333,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 10:51,0
24/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1022,2771,769.7222222,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 11:51,0
24/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1022,3276,910,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 12:51,0
24/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1022,1616,448.8888889,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 13:51,0
24/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1022,1861,516.9444444,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 14:51,0
24/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1022,1771,491.9444444,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 15:51,0
24/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1022,1456,404.4444444,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 16:51,0
24/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1022,623,173.0555556,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 17:53,0
24/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1022,616,171.1111111,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 18:51,0
24/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1022,408,113.3333333,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 19:51,0
24/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1022,151,41.94444444,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 20:52,0
24/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1022,0,0,6006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 21:51,0
24/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 22:51,0
25/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/06/2019 23:51,0
25/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 00:51,0
25/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 01:51,0
25/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 02:51,0
25/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 03:51,0
25/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,28,7.777777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 04:51,0
25/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,133,36.94444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 05:53,0
25/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,217,60.27777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 06:51,0
25/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,318,88.33333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 07:51,0
25/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,518,143.8888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 08:52,0
25/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,797,221.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 09:51,0
25/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,640,177.7777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 10:51,0
25/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,1512,420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 11:51,0
25/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,1403,389.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 12:51,0
25/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,1654,459.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 13:51,0
25/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,1771,491.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 14:51,0
25/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,2092,581.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 15:51,0
25/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,1187,329.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 16:51,0
25/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,1017,282.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 17:52,0
25/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,460,127.7777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 18:51,0
25/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,463,128.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 19:51,0
25/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,80,22.22222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 20:52,0
25/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 21:51,0
25/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 22:51,0
26/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/06/2019 23:51,0
26/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 00:51,0
26/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 01:51,0
26/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 02:51,0
26/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 03:51,0
26/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,79,21.94444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 04:51,0
26/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,196,54.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 05:52,0
26/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,345,95.83333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 06:51,0
26/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,663,184.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 07:51,0
26/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,1376,382.2222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 08:52,0
26/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,2845,790.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 09:52,0
26/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,3221,894.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 10:51,0
26/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,3460,961.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 11:51,0
26/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,3511,975.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 12:53,0
26/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,3509,974.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 13:52,0
26/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,3198,888.3333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 14:51,0
26/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,2814,781.6666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 15:51,0
26/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,2265,629.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 16:51,0
26/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,1683,467.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 17:52,0
26/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,1045,290.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 18:51,0
26/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,473,131.3888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 19:51,0
26/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,96,26.66666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 20:52,0
26/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 21:51,0
26/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 22:51,0
27/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/06/2019 23:51,0
27/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 00:51,0
27/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 01:51,0
27/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 02:51,0
27/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 03:51,0
27/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,109,30.27777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 04:51,0
27/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,531,147.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 05:51,0
27/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,1030,286.1111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 06:51,0
27/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,1649,458.0555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 07:51,0
27/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,2234,620.5555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 08:52,0
27/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,2781,772.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 09:51,0
27/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,3201,889.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 10:51,0
27/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,3459,960.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 11:51,0
27/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,3540,983.3333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 12:51,0
27/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,3456,960,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 13:51,0
27/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,3204,890,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 14:51,0
27/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,2781,772.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 15:51,0
27/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,2250,625,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 16:51,0
27/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,1654,459.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 17:52,0
27/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,1041,289.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 18:51,0
27/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,469,130.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 19:51,0
27/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,95,26.38888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 20:52,0
27/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 21:51,0
27/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 22:51,0
28/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/06/2019 23:51,0
28/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 00:51,0
28/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 01:51,0
28/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 02:51,0
28/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 03:51,0
28/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,88,24.44444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 04:51,0
28/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,411,114.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 05:52,0
28/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,932,258.8888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 06:51,0
28/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,1541,428.0555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 07:51,0
28/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,2158,599.4444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 08:52,0
28/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,2707,751.9444444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 09:51,0
28/06/2019 11:00,DCNN,7511,1,1,HCM,1145,1011,3122,867.2222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 10:51,0
28/06/2019 12:00,DCNN,7511,1,1,HCM,1145,1011,3367,935.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 11:51,0
28/06/2019 13:00,DCNN,7511,1,1,HCM,1145,1011,3466,962.7777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 12:51,0
28/06/2019 14:00,DCNN,7511,1,1,HCM,1145,1011,3368,935.5555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 13:51,0
28/06/2019 15:00,DCNN,7511,1,1,HCM,1145,1011,3097,860.2777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 14:51,0
28/06/2019 16:00,DCNN,7511,1,1,HCM,1145,1011,2663,739.7222222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 15:51,0
28/06/2019 17:00,DCNN,7511,1,1,HCM,1145,1011,2085,579.1666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 16:51,0
28/06/2019 18:00,DCNN,7511,1,1,HCM,1145,1011,1615,448.6111111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 17:52,0
28/06/2019 19:00,DCNN,7511,1,1,HCM,1145,1011,945,262.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 18:51,0
28/06/2019 20:00,DCNN,7511,1,1,HCM,1145,1011,378,105,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 19:51,0
28/06/2019 21:00,DCNN,7511,1,1,HCM,1145,1011,73,20.27777778,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 20:52,0
28/06/2019 22:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 21:51,0
28/06/2019 23:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 22:51,0
29/06/2019 00:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2019 23:51,0
29/06/2019 01:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 00:51,0
29/06/2019 02:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 01:51,0
29/06/2019 03:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 02:51,0
29/06/2019 04:00,DCNN,7511,1,1,HCM,1145,1011,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 03:51,0
29/06/2019 05:00,DCNN,7511,1,1,HCM,1145,1011,38,10.55555556,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 04:51,0
29/06/2019 06:00,DCNN,7511,1,1,HCM,1145,1011,243,67.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 05:52,0
29/06/2019 07:00,DCNN,7511,1,1,HCM,1145,1011,618,171.6666667,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 06:51,0
29/06/2019 08:00,DCNN,7511,1,1,HCM,1145,1011,441,122.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 07:51,0
29/06/2019 09:00,DCNN,7511,1,1,HCM,1145,1011,608,168.8888889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 08:52,0
29/06/2019 10:00,DCNN,7511,1,1,HCM,1145,1011,759,210.8333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29/06/2019 09:51,0
